n dBIC13 dBIC12 dBIC23 broken dmuRel mp mact lact
1 -42.5535425286257 -18.1218987444065 -24.4316437842192 0 NA NA 36.667 0
1 -45.849266055629 -17.6053374017185 -28.2439286539104 0 NA NA 36.667 0
1 -39.7663440075512 -26.2165658617564 -13.5497781457948 0 NA NA 36.667 0
1 -48.5975709140275 -22.3392866027846 -26.258284311243 0 NA NA 36.667 0
1 -44.4753845003581 -26.2637810664439 -18.2116034339142 0 NA NA 36.667 0
2 -14.9232538053275 11.081375808051 -26.0046296133785 0 0.0321849724329311 NA 36.667 0
1 -51.6219710930038 -26.6294713949515 -24.9924996980524 0 NA NA 36.667 0
1 -41.7819418547792 -26.3960999620763 -15.385841892703 0 NA NA 36.667 0
1 -49.6162392478782 -24.6636882509947 -24.9525509968835 0 NA NA 36.667 0
1 -43.3112183847338 -18.5180283691845 -24.7931900155493 0 NA NA 36.667 0
1 -41.671067973554 -25.9882972553294 -15.6827707182247 0 NA NA 36.667 0
1 -32.7234293918277 -9.76507112819286 -22.9583582636349 0 NA NA 36.667 0
1 -47.8098451935871 -25.6707742892813 -22.1390709043058 0 NA NA 36.667 0
1 -43.634449007189 -16.3544595442027 -27.2799894629864 0 NA NA 36.667 0
1 -40.5602043371716 -18.7048751302214 -21.8553292069503 0 NA NA 36.667 0
1 -35.2993491268053 -13.0774026075458 -22.2219465192595 0 NA NA 36.667 0
1 -42.01752145775 -24.8108203488619 -17.2067011088882 0 NA NA 36.667 0
1 -46.987076612043 -26.2626014371476 -20.7244751748954 0 NA NA 36.667 0
1 -40.9893423827596 -26.3029815187992 -14.6863608639603 0 NA NA 36.667 0
1 -40.9301391692302 -13.5445997976299 -27.3855393716003 0 NA NA 36.667 0
1 -48.2376994751089 -25.6610184609888 -22.5766810141201 0 NA NA 36.667 0
1 -40.9958967853458 -20.5910360840542 -20.4048607012917 0 NA NA 36.667 0
1 -46.3896561402553 -19.9427174304146 -26.4469387098407 0 NA NA 36.667 0
1 -34.5353036948804 -10.5928115593365 -23.9424921355439 0 NA NA 36.667 0
1 -50.6392451375491 -26.0154895052588 -24.6237556322903 0 NA NA 40 0
1 -42.7796741439588 -16.5501798513869 -26.2294942925719 0 NA NA 40 0
1 -46.3447422797124 -18.5661488212238 -27.7785934584886 0 NA NA 40 0
1 -45.5898223517481 -24.1312348987174 -21.4585874530308 0 NA NA 40 0
1 -37.9145411087595 -14.9557288766812 -22.9588122320783 0 NA NA 40 0
1 -33.5360566081229 -13.410535296634 -20.1255213114889 0 NA NA 40 0
1 -44.4270039578737 -17.561591394209 -26.8654125636647 0 NA NA 40 0
1 -40.094757781987 -16.391133134787 -23.7036246472001 0 NA NA 40 0
1 -46.1935799824084 -25.8941270875462 -20.2994528948623 0 NA NA 40 0
1 -48.839669325662 -25.9964859863753 -22.8431833392867 0 NA NA 40 0
1 -48.5818178232059 -25.703350516437 -22.8784673067689 0 NA NA 40 0
1 -44.285817098465 -26.249851860774 -18.035965237691 0 NA NA 40 0
1 -49.3244983969189 -26.1537629608843 -23.1707354360346 0 NA NA 40 0
1 -45.4139761703645 -23.5984131839455 -21.8155629864191 0 NA NA 40 0
1 -43.4235879181767 -17.730846846642 -25.6927410715348 0 NA NA 40 0
1 -44.9333757742754 -25.9610441358973 -18.9723316383781 0 NA NA 40 0
1 -45.9412227137484 -19.8077673761691 -26.1334553375793 0 NA NA 40 0
1 -43.764929128404 -26.4658429651779 -17.2990861632261 0 NA NA 40 0
1 -34.5580625773994 -12.3140193100996 -22.2440432672997 0 NA NA 40 0
1 -47.4210166783848 -26.4628784530037 -20.9581382253812 0 NA NA 40 0
1 -36.5405554565116 -8.36202582980081 -28.1785296267108 0 NA NA 40 0
1 -36.3964080466358 -14.7480627544369 -21.6483452921989 0 NA NA 40 0
1 -42.5620201340241 -15.3987242309104 -27.1632959031137 0 NA NA 40 0
1 -50.9113733904223 -26.6531005722645 -24.2582728181578 0 NA NA 40 0
1 -50.1038686825354 -26.5431404683184 -23.5607282142171 0 NA NA 40 0
1 -45.0967271221546 -18.4529008051845 -26.64382631697 0 NA NA 40 0
1 -42.2022331199892 -26.4560087173293 -15.7462244026599 0 NA NA 40 0
1 -45.2135790343937 -26.4247525409476 -18.7888264934461 0 NA NA 40 0
1 -37.7052928711832 -18.9224854022236 -18.7828074689596 0 NA NA 40 0
1 -46.6107556996024 -26.2203983399336 -20.3903573596688 0 NA NA 40 0
1 -41.6667816641259 -25.767146355252 -15.8996353088739 0 NA NA 43.333 0
1 -49.8402969040405 -26.1230692459824 -23.7172276580582 0 NA NA 43.333 0
1 -45.818551112699 -22.1995684980368 -23.6189826146622 0 NA NA 43.333 0
1 -44.3411515832074 -19.7878166786204 -24.553334904587 0 NA NA 43.333 0
1 -39.9124681129911 -14.0957229710739 -25.8167451419172 0 NA NA 43.333 0
1 -48.3149108251871 -26.4938128477272 -21.8210979774599 0 NA NA 43.333 0
1 -33.5081545286839 -14.0808255886443 -19.4273289400396 0 NA NA 43.333 0
1 -42.4142980024164 -26.3501515091443 -16.0641464932721 0 NA NA 43.333 0
1 -41.9365140442198 -14.0845519129889 -27.8519621312309 0 NA NA 43.333 0
1 -44.8601282416337 -26.4331677622638 -18.4269604793699 0 NA NA 43.333 0
1 -49.9051240851538 -26.4325129342594 -23.4726111508944 0 NA NA 43.333 0
1 -49.9557552961771 -26.271838303669 -23.6839169925081 0 NA NA 43.333 0
1 -48.0833018795183 -25.3108103008626 -22.7724915786557 0 NA NA 43.333 0
1 -48.2077138323052 -20.1910307050048 -28.0166831273004 0 NA NA 43.333 0
1 -45.5365825615627 -26.1306439179255 -19.4059386436372 0 NA NA 43.333 0
1 -27.447047495642 -5.84564687253919 -21.6014006231028 0 NA NA 43.333 0
1 -38.4856971854545 -14.4058829996159 -24.0798141858386 0 NA NA 43.333 0
1 -28.6365267552267 -5.27534036245106 -23.3611863927756 0 NA NA 43.333 0
1 -48.0918922323235 -23.2810571606419 -24.8108350716816 0 NA NA 43.333 0
1 -42.7221826811228 -26.3640197638049 -16.3581629173179 0 NA NA 43.333 0
1 -42.083004960996 -14.9748576760701 -27.108147284926 0 NA NA 43.333 0
1 -41.974375001671 -15.9455958745316 -26.0287791271394 0 NA NA 43.333 0
1 -50.4505481956364 -26.6158831617461 -23.8346650338904 0 NA NA 43.333 0
1 -46.8321225723869 -26.5522885867406 -20.2798339856463 0 NA NA 43.333 0
1 -47.4417067523354 -26.5123043925225 -20.9294023598129 0 NA NA 43.333 0
1 -46.4777941742443 -26.3321340570326 -20.1456601172117 0 NA NA 43.333 0
1 -45.4704516624649 -17.1591576123988 -28.3112940500662 0 NA NA 43.333 0
1 -42.3905588206273 -15.1655995032584 -27.224959317369 0 NA NA 43.333 0
1 -47.2523290953566 -25.1933831311519 -22.0589459642047 0 NA NA 43.333 0
1 -43.1253463320959 -14.9135934320743 -28.2117529000216 0 NA NA 43.333 0
1 -49.2867731283795 -26.5512249477354 -22.7355481806442 0 NA NA 46.667 0
1 -30.6619752328409 -6.92319088891713 -23.7387843439237 0 NA NA 46.667 0
1 -44.2619193010569 -25.2726890193132 -18.9892302817436 0 NA NA 46.667 0
1 -48.5089203168041 -26.2859382725462 -22.2229820442578 0 NA NA 46.667 0
1 -34.5156768955987 -10.1481138110369 -24.3675630845619 0 NA NA 46.667 0
1 -46.7369537286384 -22.5535304000562 -24.1834233285822 0 NA NA 46.667 0
1 -40.2336044662891 -13.9926054858097 -26.2409989804794 0 NA NA 46.667 0
1 -49.840802954986 -25.3211826025249 -24.5196203524611 0 NA NA 46.667 0
1 -44.1585567680368 -26.4210831672885 -17.7374736007482 0 NA NA 46.667 0
1 -41.7117594318413 -17.7836086512916 -23.9281507805497 0 NA NA 46.667 0
1 -42.8721879091784 -15.4127212142471 -27.4594666949313 0 NA NA 46.667 0
1 -40.9505187063717 -23.5999845174167 -17.350534188955 0 NA NA 46.667 0
1 -47.5696242516078 -25.485305408125 -22.0843188434828 0 NA NA 46.667 0
1 -41.9560489155563 -16.2170330702763 -25.7390158452799 0 NA NA 46.667 0
1 -30.0736044948426 -7.76255067414331 -22.3110538206993 0 NA NA 46.667 0
1 -44.7880115633552 -26.1581853798468 -18.6298261835084 0 NA NA 46.667 0
1 -49.1399333107706 -26.0970685402212 -23.0428647705494 0 NA NA 46.667 0
1 -38.1873376755327 -13.1893242684523 -24.9980134070804 0 NA NA 46.667 0
1 -37.715223553615 -26.2641891668563 -11.4510343867587 0 NA NA 46.667 0
1 -46.6031113038919 -21.9276887725889 -24.675422531303 0 NA NA 46.667 0
1 -51.2809631119028 -26.3546533516758 -24.926309760227 0 NA NA 46.667 0
1 -44.4203157263728 -26.2048988854128 -18.21541684096 0 NA NA 46.667 0
1 -39.5132376605911 -12.1416860117272 -27.3715516488639 0 NA NA 46.667 0
1 -49.3927500251002 -25.165622615383 -24.2271274097172 0 NA NA 46.667 0
1 -48.3765618464238 -25.1843551965835 -23.1922066498403 0 NA NA 46.667 0
1 -51.6840788449285 -25.7577360247162 -25.9263428202123 0 NA NA 46.667 0
1 -45.8584866740691 -25.7302029808905 -20.1282836931787 0 NA NA 46.667 0
1 -39.7272606940921 -12.7026286212863 -27.0246320728058 0 NA NA 46.667 0
1 -46.4364651276499 -19.8719958499989 -26.5644692776509 0 NA NA 46.667 0
1 -43.5015327724691 -18.3625220233093 -25.1390107491598 0 NA NA 46.667 0
1 -49.7642278766655 -25.3777975321148 -24.3864303445507 0 NA NA 50 0
1 -43.4260505679028 -26.4544943028823 -16.9715562650206 0 NA NA 50 0
1 -40.0140885986268 -13.1681841657796 -26.8459044328472 0 NA NA 50 0
1 -51.744605784141 -26.1989711534648 -25.5456346306762 0 NA NA 50 0
1 -44.8325440785354 -24.8719270937586 -19.9606169847768 0 NA NA 50 0
1 -46.983152202803 -26.4561199642483 -20.5270322385547 0 NA NA 50 0
1 -51.9420512096028 -26.7396802509954 -25.2023709586074 0 NA NA 50 0
1 -33.3266810646871 -12.1551368211685 -21.1715442435186 0 NA NA 50 0
1 -41.6112492412749 -15.0194435835879 -26.591805657687 0 NA NA 50 0
1 -43.7511744497169 -26.1084887707639 -17.6426856789531 0 NA NA 50 0
1 -45.7714995559613 -25.3244142269525 -20.4470853290088 0 NA NA 50 0
1 -49.5469751737019 -26.2857657555953 -23.2612094181065 0 NA NA 50 0
1 -49.4979079768013 -25.5929537622708 -23.9049542145306 0 NA NA 50 0
1 -19.3930153706358 -9.76879042330211 -9.62422494733369 0 NA NA 50 0
1 -48.241637850085 -23.9286622393713 -24.3129756107137 0 NA NA 50 0
1 -48.5220739197082 -26.3120200314381 -22.2100538882701 0 NA NA 50 0
1 -42.9322806841005 -26.5080197952807 -16.4242608888198 0 NA NA 50 0
1 -47.354671196724 -26.2104918370453 -21.1441793596787 0 NA NA 50 0
1 -42.8374682578735 -17.0851343221741 -25.7523339356994 0 NA NA 50 0
1 -41.6721464150216 -17.9600304617602 -23.7121159532614 0 NA NA 50 0
1 -44.7776657897989 -26.0803676246642 -18.6972981651347 0 NA NA 50 0
1 -27.2410332497782 -2.45913514907875 -24.7818981006994 0 NA NA 50 0
1 -49.9635548708525 -26.091117414875 -23.8724374559774 0 NA NA 50 0
1 -34.2212764385631 -6.78952555137789 -27.4317508871852 0 NA NA 50 0
1 -39.8283009201523 -26.2910969373402 -13.5372039828121 0 NA NA 50 0
1 -42.5180894907041 -26.1672334519199 -16.3508560387843 0 NA NA 50 0
1 -51.3461755536396 -26.6152849019536 -24.730890651686 0 NA NA 50 0
1 -48.0337395260242 -25.0358948769892 -22.997844649035 0 NA NA 50 0
1 -42.4841720654711 -26.3853589697621 -16.0988130957089 0 NA NA 50 0
1 -26.5951168585725 -1.79871568265571 -24.7964011759168 0 NA NA 50 0
1 -44.2102922795571 -16.974079072527 -27.23621320703 0 NA NA 53.333 0
1 -46.6801695354491 -26.1225576799507 -20.5576118554984 0 NA NA 53.333 0
1 -47.2211828878558 -26.4095636564316 -20.8116192314242 0 NA NA 53.333 0
1 -48.9118230053059 -26.4800321904524 -22.4317908148535 0 NA NA 53.333 0
1 -47.2943040393507 -26.3266087433301 -20.9676952960206 0 NA NA 53.333 0
1 -45.8834871886847 -19.5567152682836 -26.3267719204011 0 NA NA 53.333 0
1 -46.7327372462844 -26.08797056821 -20.6447666780743 0 NA NA 53.333 0
1 -48.5651107615488 -26.640488904661 -21.9246218568878 0 NA NA 53.333 0
1 -32.2851783960002 -8.50186675414625 -23.783311641854 0 NA NA 53.333 0
1 -46.4900668150917 -26.2500973159445 -20.2399694991473 0 NA NA 53.333 0
1 -41.3561782671454 -13.2882698736869 -28.0679083934585 0 NA NA 53.333 0
1 -37.4515240747282 -26.1935672925779 -11.2579567821504 0 NA NA 53.333 0
1 -47.7610372614142 -26.1777976607925 -21.5832396006217 0 NA NA 53.333 0
1 -50.9897742705955 -26.1771131810588 -24.8126610895367 0 NA NA 53.333 0
1 -48.4516267814804 -26.13178217569 -22.3198446057904 0 NA NA 53.333 0
1 -33.8669967772673 -5.91553352805136 -27.951463249216 0 NA NA 53.333 0
1 -43.435434920144 -26.0775410952713 -17.3578938248727 0 NA NA 53.333 0
1 -40.6415934420536 -14.6158637288777 -26.0257297131759 0 NA NA 53.333 0
1 -46.0439487288943 -26.2008014032078 -19.8431473256865 0 NA NA 53.333 0
1 -45.7516839644272 -17.735987981788 -28.0156959826393 0 NA NA 53.333 0
1 -48.5822352421142 -26.4734638704874 -22.1087713716267 0 NA NA 53.333 0
1 -36.7960299676347 -8.72355470161142 -28.0724752660233 0 NA NA 53.333 0
1 -34.8853466687533 -19.5015906210776 -15.3837560476757 0 NA NA 53.333 0
1 -46.5353251045292 -19.2131396524678 -27.3221854520614 0 NA NA 53.333 0
1 -44.2499029375649 -25.9469186032384 -18.3029843343265 0 NA NA 53.333 0
1 -44.7531558918809 -18.540702737075 -26.2124531548059 0 NA NA 53.333 0
1 -45.8594259412671 -23.4432861352393 -22.4161398060278 0 NA NA 53.333 0
1 -43.7319821232607 -26.3702705347241 -17.3617115885365 0 NA NA 53.333 0
1 -42.605236055598 -19.2701848950207 -23.3350511605772 0 NA NA 53.333 0
1 -43.4967656188423 -25.68968569157 -17.8070799272723 0 NA NA 53.333 0
1 -48.9208818503762 -26.2124819781272 -22.7083998722489 0 NA NA 56.667 0
1 -48.8493090307477 -25.9352493014055 -22.9140597293422 0 NA NA 56.667 0
1 -45.5222799794694 -17.9025500346359 -27.6197299448336 0 NA NA 56.667 0
1 -40.8652997444367 -13.1147431542627 -27.750556590174 0 NA NA 56.667 0
1 -48.7806504338369 -25.7418579022665 -23.0387925315704 0 NA NA 56.667 0
1 -42.121466392518 -16.7351486921975 -25.3863177003204 0 NA NA 56.667 0
1 -50.5530869638785 -25.4155029285234 -25.1375840353551 0 NA NA 56.667 0
1 -43.0150211796229 -15.7424719147446 -27.2725492648783 0 NA NA 56.667 0
1 -47.7172285865877 -26.433174074871 -21.2840545117167 0 NA NA 56.667 0
1 -38.3643078042555 -15.7117066637966 -22.652601140459 0 NA NA 56.667 0
1 -39.9857163614054 -12.8818803336837 -27.1038360277216 0 NA NA 56.667 0
1 -46.3909835878644 -20.1622252534025 -26.2287583344619 0 NA NA 56.667 0
1 -47.1148318061537 -26.584518464022 -20.5303133421316 0 NA NA 56.667 0
1 -44.1778069537436 -16.5674515115609 -27.6103554421827 0 NA NA 56.667 0
1 -48.3040916299003 -24.9367752934711 -23.3673163364292 0 NA NA 56.667 0
1 -48.0648420905115 -25.3977637767759 -22.6670783137356 0 NA NA 56.667 0
1 -50.1165810175446 -26.0367018550521 -24.0798791624925 0 NA NA 56.667 0
1 -31.1886132232305 -10.3472636926638 -20.8413495305667 0 NA NA 56.667 0
1 -47.7330001452467 -26.5886174199752 -21.1443827252715 0 NA NA 56.667 0
1 -41.5133348609916 -26.4108775161883 -15.1024573448033 0 NA NA 56.667 0
1 -41.4372204992753 -15.6025670125371 -25.8346534867383 0 NA NA 56.667 0
1 -28.9484743947032 -2.90739863908652 -26.0410757556167 0 NA NA 56.667 0
1 -40.5407344093255 -25.9467137233544 -14.5940206859711 0 NA NA 56.667 0
1 -44.6158780711396 -26.1948776673826 -18.421000403757 0 NA NA 56.667 0
1 -49.7647732943415 -25.0919814044144 -24.6727918899271 0 NA NA 56.667 0
1 -34.6474785992471 -12.9860557661179 -21.6614228331291 0 NA NA 56.667 0
1 -33.5691616432891 -6.45967070828874 -27.1094909350004 0 NA NA 56.667 0
1 -47.3179257822642 -25.7958770877401 -21.5220486945241 0 NA NA 56.667 0
1 -49.1515404038182 -24.5662287785851 -24.5853116252331 0 NA NA 56.667 0
1 -41.849487174494 -16.6720918062067 -25.1773953682873 0 NA NA 56.667 0
1 -46.4244273981426 -19.9303257059864 -26.4941016921562 0 NA NA 60 0
1 -44.8638822314786 -26.1826002474527 -18.6812819840259 0 NA NA 60 0
1 -47.7947279814255 -25.9964288558676 -21.7982991255578 0 NA NA 60 0
1 -46.9782680574767 -24.6279449181786 -22.3503231392981 0 NA NA 60 0
2 -22.2210941380242 0.74217771316853 -22.9632718511928 0 0.0574396627574294 NA 60 0
1 -44.032577448874 -17.2925105673644 -26.7400668815096 0 NA NA 60 0
1 -50.7136613979519 -26.6050485836404 -24.1086128143115 0 NA NA 60 0
1 -42.0244998641256 -15.5268343238092 -26.4976655403163 0 NA NA 60 0
1 -43.8402596804531 -25.8053316366636 -18.0349280437895 0 NA NA 60 0
1 -42.152180171928 -15.9752254540181 -26.1769547179099 0 NA NA 60 0
1 -42.2111646425685 -16.3811432752816 -25.8300213672869 0 NA NA 60 0
1 -47.2702109217523 -24.8352713770103 -22.4349395447421 0 NA NA 60 0
1 -43.5221641532037 -17.7620146798906 -25.760149473313 0 NA NA 60 0
1 -43.4460096565385 -26.4354293021931 -17.0105803543454 0 NA NA 60 0
1 -30.4163084535151 -26.2107400724838 -4.2055683810313 0 NA NA 60 0
1 -25.5562291795311 -3.10392899552926 -22.4523001840018 0 NA NA 60 0
1 -41.0492144067871 -26.4044268881789 -14.6447875186082 0 NA NA 60 0
1 -46.776351196434 -26.5893722212279 -20.1869789752061 0 NA NA 60 0
1 -40.146538955564 -25.6723693006397 -14.4741696549243 0 NA NA 60 0
1 -50.0542204987505 -26.6034349563943 -23.4507855423562 0 NA NA 60 0
1 -42.0613416658855 -24.139166315588 -17.9221753502975 0 NA NA 60 0
1 -45.4728581034383 -18.5173825726501 -26.9554755307881 0 NA NA 60 0
1 -46.6305004785565 -24.7315903408771 -21.8989101376794 0 NA NA 60 0
1 -48.38254568856 -26.5485980308706 -21.8339476576894 0 NA NA 60 0
1 -42.807851795395 -19.578703261164 -23.2291485342309 0 NA NA 60 0
1 -38.6267060027392 -14.51939205707 -24.1073139456691 0 NA NA 60 0
1 -48.7637231813314 -24.9152436859497 -23.8484794953818 0 NA NA 60 0
1 -48.1123964569413 -24.8723404692105 -23.2400559877308 0 NA NA 60 0
1 -48.6113449535987 -26.579615521732 -22.0317294318668 0 NA NA 60 0
1 -50.2008753842754 -25.6446019583277 -24.5562734259477 0 NA NA 60 0
1 -37.0730226262872 -9.36985170552362 -27.7031709207636 0 NA NA 63.333 0
1 -41.9129008256411 -26.2700352959737 -15.6428655296675 0 NA NA 63.333 0
1 -43.7141389635581 -23.6662001591926 -20.0479388043655 0 NA NA 63.333 0
1 -41.496381302542 -14.4980291312379 -26.9983521713041 0 NA NA 63.333 0
1 -47.8249535323159 -24.077866076155 -23.7470874561609 0 NA NA 63.333 0
1 -43.4248687585939 -26.47279955216 -16.9520692064339 0 NA NA 63.333 0
1 -50.1737779071409 -25.7264328545687 -24.4473450525722 0 NA NA 63.333 0
1 -47.0851146691778 -22.7887173134252 -24.2963973557526 0 NA NA 63.333 0
1 -49.8535594062953 -26.1159220299733 -23.737637376322 0 NA NA 63.333 0
1 -45.1854492404354 -24.1619966526343 -21.0234525878011 0 NA NA 63.333 0
1 -52.136320926983 -26.6965613871082 -25.4397595398748 0 NA NA 63.333 0
1 -40.513340602163 -12.7735135497969 -27.7398270523661 0 NA NA 63.333 0
1 -42.0972602958161 -14.4136516202632 -27.6836086755529 0 NA NA 63.333 0
1 -34.8499298978636 -7.28492975128665 -27.5650001465769 0 NA NA 63.333 0
1 -49.5095916537584 -26.4237196386828 -23.0858720150757 0 NA NA 63.333 0
1 -49.1462247556617 -25.7077962020487 -23.438428553613 0 NA NA 63.333 0
1 -46.694025222642 -26.4583719471291 -20.235653275513 0 NA NA 63.333 0
1 -43.8814559358659 -25.5851520547806 -18.2963038810854 0 NA NA 63.333 0
1 -45.6334936893061 -20.2873614996531 -25.346132189653 0 NA NA 63.333 0
1 -30.6699300483299 -4.95003695839387 -25.719893089936 0 NA NA 63.333 0
1 -46.4447606611805 -26.3076417070602 -20.1371189541203 0 NA NA 63.333 0
1 -39.7619773315175 -14.0960667825204 -25.6659105489971 0 NA NA 63.333 0
1 -49.247442706843 -24.9309205538782 -24.3165221529648 0 NA NA 63.333 0
1 -45.5024752208121 -25.9771115759688 -19.5253636448433 0 NA NA 63.333 0
1 -50.0266990605262 -25.8629704792997 -24.1637285812265 0 NA NA 63.333 0
1 -45.0826343456276 -26.4454634270598 -18.6371709185678 0 NA NA 63.333 0
1 -45.9489254993277 -18.7449484868916 -27.2039770124361 0 NA NA 63.333 0
1 -48.8281198229274 -26.5762661083049 -22.2518537146225 0 NA NA 63.333 0
1 -43.0488969787075 -26.1746991947223 -16.8741977839852 0 NA NA 63.333 0
1 -48.1265880124358 -26.4411975939954 -21.6853904184404 0 NA NA 63.333 0
1 -48.9731601539172 -26.5119203455588 -22.4612398083584 0 NA NA 66.667 0
1 -46.6801406073771 -26.3766082889877 -20.3035323183894 0 NA NA 66.667 0
1 -48.0873705007657 -23.6624468262455 -24.4249236745202 0 NA NA 66.667 0
1 -43.7264977796494 -26.292596167697 -17.4339016119525 0 NA NA 66.667 0
1 -20.7155069144399 -26.21603989446 5.50053298002013 0 NA NA 66.667 0
1 -48.1453070172065 -26.0035244714547 -22.1417825457518 0 NA NA 66.667 0
1 -40.4247406909662 -14.3744421111551 -26.0502985798112 0 NA NA 66.667 0
1 -45.4268286829556 -26.1020092625547 -19.3248194204009 0 NA NA 66.667 0
1 -48.9971623024271 -26.3703922572911 -22.626770045136 0 NA NA 66.667 0
1 -47.2413236473599 -25.3659919634481 -21.8753316839118 0 NA NA 66.667 0
1 -44.0647411921113 -26.3384751189251 -17.7262660731863 0 NA NA 66.667 0
1 -37.4341952208617 -13.9573540762469 -23.4768411446148 0 NA NA 66.667 0
1 -46.4831726462828 -20.9977097644116 -25.4854628818712 0 NA NA 66.667 0
1 -42.6270403964018 -26.1830886445468 -16.4439517518549 0 NA NA 66.667 0
1 -49.2557963524439 -26.5390950681474 -22.7167012842965 0 NA NA 66.667 0
1 -43.9112669251449 -17.632571072043 -26.2786958531019 0 NA NA 66.667 0
1 -43.8206538297761 -17.0144459369303 -26.8062078928458 0 NA NA 66.667 0
1 -43.922831872379 -24.3042623647182 -19.6185695076608 0 NA NA 66.667 0
1 -43.7153149540834 -16.8147120479134 -26.90060290617 0 NA NA 66.667 0
1 -47.7517455428917 -24.5237739578879 -23.2279715850038 0 NA NA 66.667 0
1 -36.9225026432359 -11.8501152787067 -25.0723873645293 0 NA NA 66.667 0
1 -37.2306639339988 -13.0935574228192 -24.1371065111796 0 NA NA 66.667 0
1 -44.1576132675359 -19.4757664233596 -24.6818468441763 0 NA NA 66.667 0
1 -52.344386916775 -26.4048757392632 -25.9395111775118 0 NA NA 66.667 0
1 -46.8631667164937 -26.102242912687 -20.7609238038067 0 NA NA 66.667 0
1 -42.1524701748892 -25.7669160889609 -16.3855540859283 0 NA NA 66.667 0
1 -45.9070246695221 -25.9394560634348 -19.9675686060873 0 NA NA 66.667 0
1 -51.439102272911 -26.5742022392444 -24.8649000336666 0 NA NA 66.667 0
1 -45.8737144471506 -26.4432160564402 -19.4304983907105 0 NA NA 66.667 0
1 -41.2678515561227 -17.1860582789341 -24.0817932771886 0 NA NA 66.667 0
1 -49.5067043944296 -25.5107213021577 -23.9959830922719 0 NA NA 70 0
